#####################################################################################
## Column descriptions:
## GRBname: GRB name.
## Trig_ID: Special ID associated with the trigger. The observation ID of the event data used in this analysis is 00"Trid_ID"000. For GRBs found in ground analysis, the ID are associated with the trigger ID of the failed event data, or the full observation ID of the event data for the analysis.
## XX_XX keV: Energy fluence in XX - XX keV, with unit of erg/cm^2.
## XX_XXkeV_low: The lower limit of energy fluence in XX - XX keV (90% confidence region).
## XX_XXkeV_hi: The upper limit of energy fluence in XX - XX keV (90% confidence region).
## Exposure_time: The time interval of the spectrum, in unit of sec.
## Spectrum_start: The start time of the spectrum, relative to the BAT trigger time, in unit of sec.
## Spectrum_stop: The end time of the spectrum, relative to the BAT trigger time, in unit of sec. 
## *Special note: the original XSPEC fit report log10(flux). Thus the value 1.0 indicate the original fit of log10(flux) = 0.0.
#####################################################################################
#####################################################################################
## GRBname | Trig_ID | 15_25kev | 15_25kev_low | 15_25kev_hi | 25_50kev | 25_50kev_low | 25_50kev_hi | 50_100kev | 50_100kev_low | 50_100kev_hi | 100_150kev | 100_150kev_low | 100_150kev_hi | 100_350kev | 100_350kev_low | 100_350kev_hi | 15_150kev | 15_150kev_low | 15_150kev_hi | 15_350kev | 15_350kev_low | 15_350kev_hi | Exposure_time | Spectrum_start | Spectrum_stop | comment
GRB071117    |    296805    | 3.381140e-07 | 3.187520e-07 | 3.579010e-07 | 6.151528e-07 | 5.942416e-07 | 6.360232e-07 | 8.602466e-07 | 8.286918e-07 | 8.917087e-07 | 6.543394e-07 | 6.163296e-07 | 6.931592e-07 | 2.515782e-06 | 2.314318e-06 | 2.728745e-06 | 2.467874e-06 | 2.390524e-06 | 2.545324e-06 | 4.329254e-06 | 4.108497e-06 | 4.558931e-06 | 14.32 | -0.440000 | 13.884000 |  
GRB071112C   |    296504    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB071112B   |    296503    | 2.378373e-09 | 1.444508e-09 | 3.496874e-09 | 7.145949e-09 | 5.230822e-09 | 9.055658e-09 | 1.753800e-08 | 1.420790e-08 | 2.085643e-08 | 2.044561e-08 | 1.511367e-08 | 2.607174e-08 | 1.203732e-07 | 7.679270e-08 | 1.792008e-07 | 4.750835e-08 | 3.836454e-08 | 5.666698e-08 | 1.474382e-07 | 1.020587e-07 | 2.062576e-07 | 0.32 | -0.048000 | 0.272000 |  
GRB071101    |    295779    | 1.559676e-08 | 1.113818e-08 | 2.018107e-08 | 2.113850e-08 | 1.608216e-08 | 2.609962e-08 | 2.111370e-08 | 1.247941e-08 | 3.052560e-08 | 1.233827e-08 | 5.702358e-09 | 2.157915e-08 | 3.809555e-08 | 1.469313e-08 | 7.892857e-08 | 7.018661e-08 | 4.999358e-08 | 9.188917e-08 | 9.594099e-08 | 6.004326e-08 | 1.461484e-07 | 5.176 | -1.552000 | 3.624000 |  
GRB071031    |    295670    | 2.666590e-07 | 2.279796e-07 | 3.058766e-07 | 2.925407e-07 | 2.566707e-07 | 3.273604e-07 | 2.287473e-07 | 1.713666e-07 | 2.901124e-07 | 1.099148e-07 | 7.096042e-08 | 1.587363e-07 | 2.943651e-07 | 1.721101e-07 | 4.681082e-07 | 8.978758e-07 | 7.718915e-07 | 1.029429e-06 | 1.082346e-06 | 8.812643e-07 | 1.323415e-06 | 197 | -4.532000 | 192.480000 |  
GRB071028B   |    295492    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB071028A   |    295527    | 5.463592e-08 | 4.427291e-08 | 6.528420e-08 | 8.418181e-08 | 7.260863e-08 | 9.573886e-08 | 9.741103e-08 | 7.559937e-08 | 1.197783e-07 | 6.393052e-08 | 4.379538e-08 | 8.760487e-08 | 2.165251e-07 | 1.336129e-07 | 3.286308e-07 | 3.001569e-07 | 2.493034e-07 | 3.526618e-07 | 4.527498e-07 | 3.435012e-07 | 5.859603e-07 | 29.64 | 19.240000 | 48.884000 |  
GRB071025    |    295301    | 1.231105e-06 | 1.164220e-06 | 1.299407e-06 | 1.989322e-06 | 1.927548e-06 | 2.050950e-06 | 2.430665e-06 | 2.335206e-06 | 2.526010e-06 | 1.664620e-06 | 1.558745e-06 | 1.773557e-06 | 5.841778e-06 | 5.339924e-06 | 6.376541e-06 | 7.315687e-06 | 7.093248e-06 | 7.538676e-06 | 1.149278e-05 | 1.092937e-05 | 1.208134e-05 | 398.8 | 38.500000 | 437.280000 |  
GRB071021    |    294974    | 2.178045e-07 | 1.824302e-07 | 2.543003e-07 | 3.621570e-07 | 3.243596e-07 | 3.999143e-07 | 4.571587e-07 | 3.824344e-07 | 5.322392e-07 | 3.211493e-07 | 2.439871e-07 | 4.077809e-07 | 1.151693e-06 | 8.031688e-07 | 1.592307e-06 | 1.358272e-06 | 1.186115e-06 | 1.533829e-06 | 2.188804e-06 | 1.764521e-06 | 2.689161e-06 | 284.3 | -33.576000 | 250.760000 |  
GRB071020    |    294835    | 1.927018e-07 | 1.831241e-07 | 2.024956e-07 | 4.578736e-07 | 4.445961e-07 | 4.711136e-07 | 8.651584e-07 | 8.440063e-07 | 8.862692e-07 | 8.287158e-07 | 7.960597e-07 | 8.617983e-07 | 3.966483e-06 | 3.734700e-06 | 4.208581e-06 | 2.344475e-06 | 2.289474e-06 | 2.399527e-06 | 5.482210e-06 | 5.242587e-06 | 5.730805e-06 | 10.58 | -3.052000 | 7.532000 |  
GRB071018    |    294645    | 1.500842e-07 | 1.175831e-07 | 1.839099e-07 | 2.653048e-07 | 2.290367e-07 | 3.013805e-07 | 3.590750e-07 | 2.881145e-07 | 4.297986e-07 | 2.662901e-07 | 1.896510e-07 | 3.539445e-07 | 1.001002e-06 | 6.390796e-07 | 1.485166e-06 | 1.040747e-06 | 8.749941e-07 | 1.209693e-06 | 1.775477e-06 | 1.343708e-06 | 2.308049e-06 | 296.2 | 119.784000 | 415.956000 |  
GRB071013    |    294120    | 5.964803e-08 | 3.523515e-08 | 8.587486e-08 | 1.026824e-07 | 7.670013e-08 | 1.281109e-07 | 1.348454e-07 | 8.440262e-08 | 1.843555e-07 | 9.768686e-08 | 4.721784e-08 | 1.635521e-07 | 3.597544e-07 | 1.397514e-07 | 7.549464e-07 | 3.948627e-07 | 2.810645e-07 | 5.118776e-07 | 6.570768e-07 | 3.834830e-07 | 1.072423e-06 | 77.95 | 3.600000 | 81.552000 |  
GRB071011    |    293924    | 2.982963e-07 | 2.609804e-07 | 3.371381e-07 | 5.672674e-07 | 5.249741e-07 | 6.092112e-07 | 8.340611e-07 | 7.619875e-07 | 9.056237e-07 | 6.594895e-07 | 5.706869e-07 | 7.531784e-07 | 2.625898e-06 | 2.149304e-06 | 3.171961e-06 | 2.359109e-06 | 2.185284e-06 | 2.533949e-06 | 4.325516e-06 | 3.797501e-06 | 4.909281e-06 | 87.12 | -9.472000 | 77.652000 |  
GRB071010C   |    293804    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB071010B   |    293795    | 9.940255e-07 | 9.524618e-07 | 1.036281e-06 | 1.376377e-06 | 1.343407e-06 | 1.409281e-06 | 1.409022e-06 | 1.366966e-06 | 1.451034e-06 | 8.396100e-07 | 7.986520e-07 | 8.814293e-07 | 2.631829e-06 | 2.460750e-06 | 2.810850e-06 | 4.618996e-06 | 4.516974e-06 | 4.721148e-06 | 6.411174e-06 | 6.212377e-06 | 6.614969e-06 | 59.57 | -35.740000 | 23.828000 |  
GRB071010A   |    293707    | 5.493474e-08 | 4.223934e-08 | 6.808119e-08 | 6.461556e-08 | 5.222363e-08 | 7.687714e-08 | 5.479073e-08 | 3.685506e-08 | 7.377121e-08 | 2.810135e-08 | 1.563209e-08 | 4.398830e-08 | 7.876208e-08 | 3.840052e-08 | 1.393308e-07 | 2.024357e-07 | 1.590293e-07 | 2.473359e-07 | 2.530621e-07 | 1.850662e-07 | 3.353722e-07 | 7.02 | -1.144000 | 5.876000 |  
GRB071008    |    293587    | 6.278587e-08 | 5.255474e-08 | 7.319676e-08 | 7.811993e-08 | 6.747485e-08 | 8.864045e-08 | 7.069390e-08 | 5.338778e-08 | 8.888160e-08 | 3.819371e-08 | 2.518268e-08 | 5.396620e-08 | 1.111609e-07 | 6.638530e-08 | 1.727277e-07 | 2.497881e-07 | 2.094990e-07 | 2.915896e-07 | 3.227541e-07 | 2.535840e-07 | 4.051089e-07 | 24.58 | -11.008000 | 13.568000 |  
GRB071006    |    293250    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB071003    |    292934    | 9.326616e-07 | 8.709316e-07 | 9.960339e-07 | 1.895937e-06 | 1.823494e-06 | 1.968086e-06 | 3.005966e-06 | 2.890374e-06 | 3.121074e-06 | 2.518745e-06 | 2.361969e-06 | 2.679440e-06 | 1.058313e-05 | 9.650596e-06 | 1.158015e-05 | 8.353224e-06 | 8.067967e-06 | 8.639212e-06 | 1.641777e-05 | 1.542709e-05 | 1.746201e-05 | 175.2 | -7.568000 | 167.596000 |  
GRB071001    |    292826    | 1.274734e-07 | 1.106801e-07 | 1.447436e-07 | 2.106151e-07 | 1.927789e-07 | 2.284544e-07 | 2.639486e-07 | 2.303029e-07 | 2.977484e-07 | 1.843824e-07 | 1.494719e-07 | 2.225510e-07 | 6.580512e-07 | 4.994586e-07 | 8.485543e-07 | 7.864106e-07 | 7.081731e-07 | 8.659035e-07 | 1.260084e-06 | 1.067873e-06 | 1.478051e-06 | 61.84 | -0.044000 | 61.800000 |  
GRB070923    |    292004    | 2.053632e-09 | 1.437847e-09 | 2.735034e-09 | 5.997671e-09 | 4.868697e-09 | 7.087656e-09 | 1.426404e-08 | 1.185940e-08 | 1.661662e-08 | 1.624362e-08 | 1.214319e-08 | 2.066154e-08 | 9.320573e-08 | 6.086709e-08 | 1.363649e-07 | 3.855873e-08 | 3.196706e-08 | 4.520459e-08 | 1.155161e-07 | 8.152725e-08 | 1.593833e-07 | 0.044 | -0.004000 | 0.040000 |  
GRB070920B   |    291728    | 1.602798e-07 | 1.480194e-07 | 1.727383e-07 | 2.345139e-07 | 2.224891e-07 | 2.465407e-07 | 2.557753e-07 | 2.350978e-07 | 2.766232e-07 | 1.602318e-07 | 1.408344e-07 | 1.808167e-07 | 5.225390e-07 | 4.420777e-07 | 6.124612e-07 | 8.107905e-07 | 7.626735e-07 | 8.593869e-07 | 1.173110e-06 | 1.070678e-06 | 1.282770e-06 | 27.47 | -14.120000 | 13.352000 |  
GRB070920A   |    291614    | 7.750105e-08 | 6.349036e-08 | 9.201265e-08 | 1.336804e-07 | 1.177491e-07 | 1.495849e-07 | 1.759493e-07 | 1.451569e-07 | 2.068700e-07 | 1.276902e-07 | 9.532076e-08 | 1.640732e-07 | 4.709748e-07 | 3.208689e-07 | 6.626553e-07 | 5.148226e-07 | 4.422600e-07 | 5.887998e-07 | 8.580997e-07 | 6.761727e-07 | 1.074404e-06 | 59.64 | 15.180000 | 74.816000 |  
GRB070917    |    291292    | 2.835959e-07 | 2.683427e-07 | 2.991781e-07 | 5.222277e-07 | 5.060225e-07 | 5.383688e-07 | 7.403548e-07 | 7.157971e-07 | 7.648564e-07 | 5.691410e-07 | 5.385301e-07 | 6.004127e-07 | 2.209072e-06 | 2.043525e-06 | 2.383966e-06 | 2.115290e-06 | 2.055748e-06 | 2.174954e-06 | 3.755260e-06 | 3.576596e-06 | 3.941395e-06 | 15.23 | -0.104000 | 15.128000 |  
GRB070913    |    290843    | 2.066802e-08 | 1.550383e-08 | 2.619201e-08 | 4.007643e-08 | 3.336560e-08 | 4.672281e-08 | 6.023914e-08 | 4.910422e-08 | 7.131468e-08 | 4.844835e-08 | 3.577083e-08 | 6.238337e-08 | 1.959426e-07 | 1.304034e-07 | 2.799232e-07 | 1.694294e-07 | 1.414878e-07 | 1.976100e-07 | 3.168975e-07 | 2.407237e-07 | 4.075482e-07 | 2.876 | -1.584000 | 1.292000 |  
GRB070911    |    290624    | 2.129609e-06 | 2.046868e-06 | 2.213859e-06 | 3.447545e-06 | 3.372174e-06 | 3.522653e-06 | 4.221141e-06 | 4.127622e-06 | 4.314394e-06 | 2.895475e-06 | 2.787660e-06 | 3.004968e-06 | 1.017536e-05 | 9.646505e-06 | 1.072482e-05 | 1.269375e-05 | 1.246436e-05 | 1.292320e-05 | 1.997377e-05 | 1.940930e-05 | 2.055086e-05 | 231.1 | -72.268000 | 158.800000 |  
GRB070810B   |    287409    | 1.303404e-09 | 8.164306e-10 | 1.849011e-09 | 3.150499e-09 | 2.384127e-09 | 3.887580e-09 | 6.068052e-09 | 4.625080e-09 | 7.471182e-09 | 5.897518e-09 | 3.873195e-09 | 8.147030e-09 | 2.864371e-08 | 1.592280e-08 | 4.700773e-08 | 1.641947e-08 | 1.273091e-08 | 2.013489e-08 | 3.916510e-08 | 2.527082e-08 | 5.792276e-08 | 0.084 | -0.008000 | 0.076000 |  
GRB070810A   |    287364    | 1.560772e-07 | 1.410910e-07 | 1.713995e-07 | 2.053381e-07 | 1.918445e-07 | 2.188364e-07 | 1.981843e-07 | 1.760960e-07 | 2.205105e-07 | 1.127066e-07 | 9.400466e-08 | 1.329963e-07 | 3.408313e-07 | 2.705450e-07 | 4.224539e-07 | 6.722943e-07 | 6.215691e-07 | 7.236014e-07 | 9.004082e-07 | 8.048027e-07 | 1.004106e-06 | 12.74 | -2.304000 | 10.440000 |  
GRB070809    |    287344    | 1.622512e-08 | 1.331704e-08 | 1.922684e-08 | 2.704132e-08 | 2.380717e-08 | 3.027317e-08 | 3.422613e-08 | 2.803159e-08 | 4.043968e-08 | 2.409395e-08 | 1.779704e-08 | 3.117796e-08 | 8.655812e-08 | 5.831198e-08 | 1.226529e-07 | 1.015869e-07 | 8.707988e-08 | 1.163557e-07 | 1.640506e-07 | 1.292105e-07 | 2.052664e-07 | 1.472 | -0.352000 | 1.120000 |  
GRB070808    |    287260    | 1.636082e-07 | 1.405967e-07 | 1.875448e-07 | 3.110678e-07 | 2.840109e-07 | 3.379054e-07 | 4.572830e-07 | 4.107949e-07 | 5.034485e-07 | 3.615222e-07 | 3.058758e-07 | 4.205571e-07 | 1.439313e-06 | 1.145421e-06 | 1.781333e-06 | 1.293466e-06 | 1.180307e-06 | 1.407457e-06 | 2.371238e-06 | 2.040117e-06 | 2.740912e-06 | 69.89 | -0.696000 | 69.192000 |  
GRB070805    |    287088    | 1.218426e-07 | 1.033902e-07 | 1.409448e-07 | 1.943432e-07 | 1.767336e-07 | 2.118845e-07 | 2.339479e-07 | 2.010015e-07 | 2.667222e-07 | 1.583613e-07 | 1.244885e-07 | 1.957714e-07 | 5.503249e-07 | 4.005339e-07 | 7.351894e-07 | 7.084988e-07 | 6.345987e-07 | 7.833559e-07 | 1.100447e-06 | 9.206810e-07 | 1.307613e-06 | 29.51 | -0.844000 | 28.668000 |  
GRB070802    |    286809    | 4.887945e-08 | 3.884868e-08 | 5.929340e-08 | 7.713053e-08 | 6.629738e-08 | 8.795820e-08 | 9.172048e-08 | 7.175570e-08 | 1.119274e-07 | 6.149450e-08 | 4.245182e-08 | 8.361156e-08 | 2.120050e-07 | 1.314971e-07 | 3.202036e-07 | 2.792198e-07 | 2.326411e-07 | 3.269386e-07 | 4.297307e-07 | 3.265248e-07 | 5.550682e-07 | 17.96 | 4.804000 | 22.768000 |  
GRB070731    |    286574    | 2.458820e-08 | 1.966467e-08 | 2.970755e-08 | 4.291772e-08 | 3.708144e-08 | 4.874237e-08 | 5.725676e-08 | 4.633047e-08 | 6.821921e-08 | 4.199105e-08 | 3.057572e-08 | 5.483359e-08 | 1.563136e-07 | 1.032278e-07 | 2.247329e-07 | 1.667542e-07 | 1.405713e-07 | 1.934179e-07 | 2.810779e-07 | 2.161756e-07 | 3.583990e-07 | 3.128 | -0.144000 | 2.984000 |  
GRB070729    |    286373    | 6.606875e-09 | 4.533943e-09 | 8.933384e-09 | 1.767974e-08 | 1.409600e-08 | 2.117757e-08 | 3.815189e-08 | 3.196215e-08 | 4.427678e-08 | 4.039671e-08 | 3.079754e-08 | 5.071963e-08 | 2.143907e-07 | 1.442003e-07 | 3.074652e-07 | 1.028362e-07 | 8.629309e-08 | 1.194664e-07 | 2.768255e-07 | 2.029439e-07 | 3.707968e-07 | 1.144 | -0.068000 | 1.076000 |  
GRB070724A   |    285948    | 6.024902e-09 | 4.614024e-09 | 7.479108e-09 | 8.889140e-09 | 7.304155e-09 | 1.046911e-08 | 9.788133e-09 | 6.969792e-09 | 1.269755e-08 | 6.178168e-09 | 3.744034e-09 | 9.146604e-09 | 2.027075e-08 | 1.078772e-08 | 3.392734e-08 | 3.088018e-08 | 2.423650e-08 | 3.775547e-08 | 4.497072e-08 | 3.179727e-08 | 6.147234e-08 | 0.488 | -0.028000 | 0.460000 |  
GRB070721B   |    285654    | 3.544398e-07 | 3.135469e-07 | 3.969380e-07 | 7.651782e-07 | 7.121187e-07 | 8.177724e-07 | 1.298233e-06 | 1.208683e-06 | 1.387275e-06 | 1.145757e-06 | 1.022875e-06 | 1.273598e-06 | 5.058391e-06 | 4.302715e-06 | 5.905171e-06 | 3.563629e-06 | 3.338047e-06 | 3.790028e-06 | 7.476228e-06 | 6.665803e-06 | 8.362623e-06 | 366.6 | -6.712000 | 359.920000 |  
GRB070721A   |    285653    | 2.157620e-08 | 1.675116e-08 | 2.644995e-08 | 2.375772e-08 | 1.863352e-08 | 2.878557e-08 | 1.865885e-08 | 1.180850e-08 | 2.635997e-08 | 8.997975e-09 | 4.635588e-09 | 1.503436e-08 | 2.415766e-08 | 1.086012e-08 | 4.592030e-08 | 7.298858e-08 | 5.579367e-08 | 9.120629e-08 | 8.817284e-08 | 6.292525e-08 | 1.197967e-07 | 3.568 | -0.120000 | 3.448000 |  
GRB070714B   |    284856    | 8.571646e-08 | 7.023508e-08 | 1.018930e-07 | 1.707828e-07 | 1.516436e-07 | 1.897598e-07 | 2.647062e-07 | 2.266909e-07 | 3.025687e-07 | 2.179737e-07 | 1.713895e-07 | 2.692180e-07 | 9.010815e-07 | 6.498664e-07 | 1.214630e-06 | 7.391866e-07 | 6.471935e-07 | 8.326341e-07 | 1.422276e-06 | 1.137926e-06 | 1.760047e-06 | 75.43 | -0.792000 | 74.640000 |  
GRB070714A   |    284850    | 5.332383e-08 | 4.748772e-08 | 5.925312e-08 | 5.168817e-08 | 4.679949e-08 | 5.650038e-08 | 3.498093e-08 | 2.819235e-08 | 4.225725e-08 | 1.495345e-08 | 1.077435e-08 | 2.000789e-08 | 3.707331e-08 | 2.490298e-08 | 5.317791e-08 | 1.549463e-07 | 1.394445e-07 | 1.709430e-07 | 1.770644e-07 | 1.548393e-07 | 2.021256e-07 | 3 | -0.704000 | 2.296000 |  
GRB070704    |    283791    | 9.303585e-07 | 8.628002e-07 | 9.995861e-07 | 1.563761e-06 | 1.496823e-06 | 1.630498e-06 | 1.998436e-06 | 1.889254e-06 | 2.107368e-06 | 1.417393e-06 | 1.295061e-06 | 1.544402e-06 | 5.125076e-06 | 4.532422e-06 | 5.769925e-06 | 5.909902e-06 | 5.653018e-06 | 6.167941e-06 | 9.617681e-06 | 8.945204e-06 | 1.033048e-05 | 458.1 | -57.324000 | 400.776000 |  
GRB070628    |    283320    | 7.113067e-07 | 6.647017e-07 | 7.590264e-07 | 1.034039e-06 | 9.939322e-07 | 1.074155e-06 | 1.119430e-06 | 1.050744e-06 | 1.188357e-06 | 6.971670e-07 | 6.298351e-07 | 7.677445e-07 | 2.262855e-06 | 1.978868e-06 | 2.574108e-06 | 3.561942e-06 | 3.408292e-06 | 3.716609e-06 | 5.127632e-06 | 4.785164e-06 | 5.491067e-06 | 47.92 | -31.736000 | 16.188000 |  
GRB070621    |    282808    | 6.105615e-07 | 5.711094e-07 | 6.510275e-07 | 1.103441e-06 | 1.061376e-06 | 1.145326e-06 | 1.531367e-06 | 1.471225e-06 | 1.591327e-06 | 1.158002e-06 | 1.085324e-06 | 1.232308e-06 | 4.428933e-06 | 4.043890e-06 | 4.838151e-06 | 4.403412e-06 | 4.255094e-06 | 4.551759e-06 | 7.674309e-06 | 7.256035e-06 | 8.110719e-06 | 41.66 | -5.192000 | 36.464000 |  
GRB070616    |    282445    | 2.927830e-06 | 2.818422e-06 | 3.039107e-06 | 5.083771e-06 | 4.976064e-06 | 5.191179e-06 | 6.741802e-06 | 6.601097e-06 | 6.882336e-06 | 4.921370e-06 | 4.750135e-06 | 5.095138e-06 | 1.824551e-05 | 1.734946e-05 | 1.917415e-05 | 1.967460e-05 | 1.932974e-05 | 2.002009e-05 | 3.299864e-05 | 3.204837e-05 | 3.397160e-05 | 608.9 | -6.528000 | 602.396000 |  
GRB070612B   |    282073    | 2.613974e-07 | 2.299965e-07 | 2.940298e-07 | 4.635122e-07 | 4.290038e-07 | 4.978531e-07 | 6.295224e-07 | 5.738669e-07 | 6.849852e-07 | 4.681351e-07 | 4.050898e-07 | 5.345782e-07 | 1.764051e-06 | 1.449276e-06 | 2.121736e-06 | 1.822558e-06 | 1.687412e-06 | 1.958444e-06 | 3.118469e-06 | 2.758553e-06 | 3.510922e-06 | 24 | -13.808000 | 10.192000 |  
GRB070612A   |    282066    | 1.693517e-06 | 1.545217e-06 | 1.845481e-06 | 2.857258e-06 | 2.703457e-06 | 3.010645e-06 | 3.667326e-06 | 3.413261e-06 | 3.920934e-06 | 2.609814e-06 | 2.332059e-06 | 2.900411e-06 | 9.464321e-06 | 8.132789e-06 | 1.093779e-05 | 1.082778e-05 | 1.022162e-05 | 1.143693e-05 | 1.768233e-05 | 1.613911e-05 | 1.933390e-05 | 422.6 | -4.696000 | 417.864000 |  
GRB070611    |    282003    | 6.459813e-08 | 5.079021e-08 | 7.909882e-08 | 1.073742e-07 | 9.223590e-08 | 1.224503e-07 | 1.354940e-07 | 1.092773e-07 | 1.616366e-07 | 9.515464e-08 | 6.860566e-08 | 1.250173e-07 | 3.411614e-07 | 2.223003e-07 | 4.953704e-07 | 4.026243e-07 | 3.402280e-07 | 4.658434e-07 | 6.486195e-07 | 5.023773e-07 | 8.221101e-07 | 16 | -8.416000 | 7.584000 |  
GRB070531    |    280958    | 1.193286e-07 | 9.523898e-08 | 1.449588e-07 | 2.448864e-07 | 2.140891e-07 | 2.752103e-07 | 3.924322e-07 | 3.404588e-07 | 4.437973e-07 | 3.315390e-07 | 2.655857e-07 | 4.023784e-07 | 1.403927e-06 | 1.031940e-06 | 1.859408e-06 | 1.088190e-06 | 9.590797e-07 | 1.218048e-06 | 2.160551e-06 | 1.750107e-06 | 2.639579e-06 | 48.75 | -2.412000 | 46.340000 |  
GRB070529    |    280706    | 2.862453e-07 | 2.391984e-07 | 3.355432e-07 | 5.711871e-07 | 5.133320e-07 | 6.283164e-07 | 8.868054e-07 | 7.886211e-07 | 9.840527e-07 | 7.312205e-07 | 6.085669e-07 | 8.617640e-07 | 3.026414e-06 | 2.348434e-06 | 3.830790e-06 | 2.475474e-06 | 2.233770e-06 | 2.718807e-06 | 4.770658e-06 | 4.018448e-06 | 5.624816e-06 | 118.5 | 2.360000 | 120.888000 |  
GRB070521    |    279935    | 9.085490e-07 | 8.706792e-07 | 9.471052e-07 | 1.855019e-06 | 1.809874e-06 | 1.900108e-06 | 2.955686e-06 | 2.890935e-06 | 3.020288e-06 | 2.486041e-06 | 2.398106e-06 | 2.575066e-06 | 1.048330e-05 | 9.948058e-06 | 1.103846e-05 | 8.205370e-06 | 8.041707e-06 | 8.369092e-06 | 1.620236e-05 | 1.564186e-05 | 1.677947e-05 | 64.27 | -14.540000 | 49.732000 |  
GRB070520B   |    279898    | 9.358539e-08 | 7.242992e-08 | 1.163879e-07 | 2.158728e-07 | 1.861649e-07 | 2.448207e-07 | 3.945554e-07 | 3.439918e-07 | 4.443018e-07 | 3.685259e-07 | 2.956160e-07 | 4.467432e-07 | 1.719958e-06 | 1.253712e-06 | 2.304029e-06 | 1.072526e-06 | 9.440784e-07 | 1.201678e-06 | 2.423919e-06 | 1.926628e-06 | 3.021677e-06 | 112 | -15.232000 | 96.768000 |  
GRB070520A   |    279817    | 6.257218e-08 | 4.618397e-08 | 7.993762e-08 | 1.026080e-07 | 8.370883e-08 | 1.214706e-07 | 1.274915e-07 | 9.393797e-08 | 1.613769e-07 | 8.846496e-08 | 5.614114e-08 | 1.264565e-07 | 3.139433e-07 | 1.748522e-07 | 5.083598e-07 | 3.811284e-07 | 3.009132e-07 | 4.632562e-07 | 6.066264e-07 | 4.280369e-07 | 8.289936e-07 | 48 | 17.000000 | 65.000000 |  
GRB070518    |    279592    | 3.751911e-08 | 3.156186e-08 | 4.359960e-08 | 5.057345e-08 | 4.463366e-08 | 5.648492e-08 | 5.019524e-08 | 3.968739e-08 | 6.103972e-08 | 2.918653e-08 | 2.048295e-08 | 3.943234e-08 | 8.976818e-08 | 5.746091e-08 | 1.327035e-07 | 1.674760e-07 | 1.435432e-07 | 1.920978e-07 | 2.280565e-07 | 1.826512e-07 | 2.818464e-07 | 6.288 | -1.784000 | 4.504000 |  
GRB070517    |    279494    | 4.456533e-08 | 3.598630e-08 | 5.342410e-08 | 6.392889e-08 | 5.527862e-08 | 7.257503e-08 | 6.815962e-08 | 5.320190e-08 | 8.348283e-08 | 4.194181e-08 | 2.886670e-08 | 5.734258e-08 | 1.348364e-07 | 8.383535e-08 | 2.037732e-07 | 2.185985e-07 | 1.838092e-07 | 2.542712e-07 | 3.114850e-07 | 2.424137e-07 | 3.942822e-07 | 8.528 | 0.648000 | 9.176000 |  
GRB070509    |    278903    | 4.969388e-08 | 4.261210e-08 | 5.687389e-08 | 5.949260e-08 | 5.252462e-08 | 6.637476e-08 | 5.149001e-08 | 4.024139e-08 | 6.331739e-08 | 2.684373e-08 | 1.856320e-08 | 3.678518e-08 | 7.612424e-08 | 4.823397e-08 | 1.136038e-07 | 1.875180e-07 | 1.616973e-07 | 2.142066e-07 | 2.368007e-07 | 1.933717e-07 | 2.876755e-07 | 9.3 | -1.432000 | 7.868000 |  
GRB070508    |    278854    | 2.240606e-06 | 2.173079e-06 | 2.309115e-06 | 4.553502e-06 | 4.471215e-06 | 4.635916e-06 | 7.217312e-06 | 7.125174e-06 | 7.309294e-06 | 6.046104e-06 | 5.925507e-06 | 6.167165e-06 | 2.539835e-05 | 2.463971e-05 | 2.617312e-05 | 2.005744e-05 | 1.980959e-05 | 2.030512e-05 | 3.940992e-05 | 3.864253e-05 | 4.018792e-05 | 48.74 | -15.620000 | 33.116000 |  
GRB070506    |    278693    | 3.931350e-08 | 3.376539e-08 | 4.501028e-08 | 6.288857e-08 | 5.675861e-08 | 6.901790e-08 | 7.596115e-08 | 6.416405e-08 | 8.791674e-08 | 5.155511e-08 | 3.995506e-08 | 6.450029e-08 | 1.795691e-07 | 1.290749e-07 | 2.419311e-07 | 2.297163e-07 | 2.022328e-07 | 2.578052e-07 | 3.577270e-07 | 2.941519e-07 | 4.309648e-07 | 7.4 | 3.784000 | 11.184000 |  
