#####################################################################################
## Column descriptions:
## GRBname: GRB name.
## Trig_ID: Special ID associated with the trigger. The observation ID of the event data used in this analysis is 00"Trid_ID"000. For GRBs found in ground analysis, the ID are associated with the trigger ID of the failed event data, or the full observation ID of the event data for the analysis.
## XX_XX keV: Energy fluence in XX - XX keV, with unit of erg/cm^2.
## XX_XXkeV_low: The lower limit of energy fluence in XX - XX keV (90% confidence region).
## XX_XXkeV_hi: The upper limit of energy fluence in XX - XX keV (90% confidence region).
## Exposure_time: The time interval of the spectrum, in unit of sec.
## Spectrum_start: The start time of the spectrum, relative to the BAT trigger time, in unit of sec.
## Spectrum_stop: The end time of the spectrum, relative to the BAT trigger time, in unit of sec. 
## *Special note: the original XSPEC fit report log10(flux). Thus the value 1.0 indicate the original fit of log10(flux) = 0.0.
#####################################################################################
#####################################################################################
## GRBname | Trig_ID | 15_25kev | 15_25kev_low | 15_25kev_hi | 25_50kev | 25_50kev_low | 25_50kev_hi | 50_100kev | 50_100kev_low | 50_100kev_hi | 100_150kev | 100_150kev_low | 100_150kev_hi | 100_350kev | 100_350kev_low | 100_350kev_hi | 15_150kev | 15_150kev_low | 15_150kev_hi | 15_350kev | 15_350kev_low | 15_350kev_hi | Exposure_time | Spectrum_start | Spectrum_stop | comment
GRB140828A   |    610953    | 2.228934e-07 | 1.893247e-07 | 2.567778e-07 | 4.469278e-07 | 4.080912e-07 | 4.867516e-07 | 4.964521e-07 | 4.379831e-07 | 5.543158e-07 | 2.026177e-07 | 1.283327e-07 | 2.899195e-07 | 3.287360e-07 | 1.684098e-07 | 6.637083e-07 | 1.368886e-06 | 1.236794e-06 | 1.504552e-06 | 1.495021e-06 | 1.287293e-06 | 1.843475e-06 | 25.02 | -6.708000 | 18.316000 |  
GRB140824A   |    610501    | 4.025340e-08 | 3.338969e-08 | 4.641332e-08 | 5.464400e-08 | 4.376052e-08 | 6.333920e-08 | 5.548078e-08 | 4.488203e-08 | 6.325902e-08 | 3.372271e-08 | 1.212502e-08 | 3.947047e-08 | 1.131312e-07 | N/A | N/A | 1.839469e-07 | 1.591888e-07 | 2.064346e-07 | 2.495183e-07 | 1.579001e-07 | 3.034188e-07 | 3.376 | 0.264000 | 3.640000 |  
GRB140818B   |    609885    | 1.215129e-07 | 8.846720e-08 | 1.538092e-07 | 1.862483e-07 | 1.570190e-07 | 2.224653e-07 | 2.089355e-07 | 1.627205e-07 | 2.565797e-07 | 1.295127e-07 | 5.445558e-08 | 1.830047e-07 | 3.968005e-07 | 7.660239e-08 | 4.855369e-07 | 6.462079e-07 | 5.246409e-07 | 7.572378e-07 | 9.134237e-07 | 5.591552e-07 | 1.107343e-06 | 35.26 | -3.320000 | 31.944000 |  
GRB140817A   |    609736    | 5.878067e-07 | 5.223655e-07 | 6.390641e-07 | 1.092206e-06 | 1.053670e-06 | 1.150786e-06 | 1.578791e-06 | 1.496941e-06 | 1.670993e-06 | 1.248057e-06 | 1.090070e-06 | 1.304621e-06 | 5.029034e-06 | 3.316458e-06 | 5.180891e-06 | 4.508005e-06 | 4.260341e-06 | 4.671049e-06 | 7.900862e-06 | 6.550802e-06 | 8.737646e-06 | 318.9 | -20.328000 | 298.576000 |  
GRB140730A   |    607742    | 8.909434e-08 | N/A | N/A | 1.061061e-07 | N/A | N/A | 6.622474e-08 | 3.507036e-08 | 9.251884e-08 | 1.687409e-08 | 1.834637e-09 | 4.576886e-08 | 2.401819e-08 | N/A | N/A | 2.782917e-07 | 2.230130e-07 | 3.419166e-07 | 2.852530e-07 | N/A | N/A | 44.54 | -14.808000 | 29.736000 |  
GRB140719B   |    605700    | 1.977349e-07 | 1.570881e-07 | 2.389205e-07 | 3.783148e-07 | 3.314617e-07 | 4.271038e-07 | 4.365594e-07 | 3.689380e-07 | 5.045490e-07 | 2.070110e-07 | 1.164296e-07 | 3.094093e-07 | 3.862188e-07 | 1.561577e-07 | 1.021676e-06 | 1.219616e-06 | 1.062217e-06 | 1.378394e-06 | 1.398825e-06 | 1.117875e-06 | 2.031156e-06 | 65 | -16.968000 | 48.032000 |  
GRB140719A   |    605612    | 7.473106e-08 | 5.318405e-08 | 9.633878e-08 | 1.414364e-07 | 1.139466e-07 | 1.705302e-07 | 1.451581e-07 | 1.004735e-07 | 1.869482e-07 | 5.439778e-08 | 1.368804e-08 | 1.189080e-07 | 8.488114e-08 | 1.510293e-08 | 3.835317e-07 | 4.157203e-07 | 3.258451e-07 | 5.134066e-07 | 4.462017e-07 | 3.293300e-07 | 7.680000e-07 | 48 | -31.488000 | 16.512000 |  
GRB140716A-2 |    604793    | 5.117424e-07 | 4.003053e-07 | 6.148106e-07 | 9.024463e-07 | 7.919201e-07 | 1.017001e-06 | 1.119931e-06 | 9.613940e-07 | 1.284936e-06 | 6.969335e-07 | 4.848991e-07 | 8.507097e-07 | 1.909903e-06 | 8.496330e-07 | 2.883642e-06 | 3.231032e-06 | 2.872509e-06 | 3.586587e-06 | 4.443973e-06 | 3.330591e-06 | 5.526388e-06 | 10.1 | 98.400000 | 108.500000 |  
GRB140716A-1 |    604792    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 7.46 | 0.000000 | 7.460000 |  
GRB140713A   |    604232    | 6.994487e-08 | 6.153977e-08 | 7.825568e-08 | 1.049315e-07 | 9.680008e-08 | 1.151876e-07 | 1.165644e-07 | 1.021588e-07 | 1.307934e-07 | 7.308966e-08 | 4.713417e-08 | 8.857801e-08 | 2.330805e-07 | 8.872292e-08 | 2.843910e-07 | 3.645321e-07 | 3.258261e-07 | 3.980392e-07 | 5.245729e-07 | 3.733669e-07 | 6.583485e-07 | 6.784 | -0.108000 | 6.676000 |  
GRB140710A   |    603954    | 4.826808e-08 | 3.818563e-08 | 5.825188e-08 | 7.912248e-08 | 6.673752e-08 | 9.194540e-08 | 6.396316e-08 | 4.531792e-08 | 8.154924e-08 | 1.761165e-08 | 4.931056e-09 | 4.007836e-08 | 2.419357e-08 | 5.368464e-09 | 1.047780e-07 | 2.089681e-07 | 1.741085e-07 | 2.474172e-07 | 2.155460e-07 | 1.751338e-07 | 3.008569e-07 | 4 | -0.288000 | 3.712000 |  
GRB140709B   |    603866    | 3.908595e-07 | 3.483217e-07 | 4.344608e-07 | 9.527535e-07 | 9.052960e-07 | 1.000692e-06 | 1.632603e-06 | 1.547927e-06 | 1.718267e-06 | 1.242684e-06 | 1.090362e-06 | 1.395117e-06 | 3.658395e-06 | 2.569156e-06 | 5.332128e-06 | 4.218912e-06 | 4.011812e-06 | 4.425177e-06 | 6.634689e-06 | 5.538735e-06 | 8.296990e-06 | 219.2 | -18.496000 | 200.720000 |  
GRB140709A   |    603810    | 8.100573e-07 | 7.447590e-07 | 8.766491e-07 | 1.510553e-06 | 1.452565e-06 | 1.569119e-06 | 1.928394e-06 | 1.843554e-06 | 2.013983e-06 | 1.173399e-06 | 1.037542e-06 | 1.310587e-06 | 2.980615e-06 | 2.209204e-06 | 4.086540e-06 | 5.422452e-06 | 5.212616e-06 | 5.631522e-06 | 7.229625e-06 | 6.433478e-06 | 8.342299e-06 | 131.7 | -46.080000 | 85.592000 |  
GRB140706A   |    603587    | 3.253748e-07 | 2.912889e-07 | 3.599432e-07 | 5.573448e-07 | 5.240877e-07 | 5.913356e-07 | 6.481924e-07 | 5.995615e-07 | 6.972585e-07 | 3.675479e-07 | 2.882000e-07 | 4.501673e-07 | 8.961979e-07 | 5.351727e-07 | 1.545553e-06 | 1.898471e-06 | 1.774777e-06 | 2.022339e-06 | 2.427135e-06 | 2.043638e-06 | 3.092388e-06 | 58.74 | -21.264000 | 37.480000 |  
GRB140703A   |    603243    | 6.463127e-07 | 5.954876e-07 | 7.286059e-07 | 1.048583e-06 | 9.686406e-07 | 1.143543e-06 | 1.290544e-06 | 1.161830e-06 | 1.430846e-06 | 8.967527e-07 | 6.745322e-07 | 1.042756e-06 | 3.175578e-06 | 1.547116e-06 | 3.877240e-06 | 3.882332e-06 | 3.568064e-06 | 4.186709e-06 | 6.207443e-06 | 4.495135e-06 | 6.574046e-06 | 137.5 | -2.524000 | 135.016000 |  
GRB140629A   |    602884    | 4.093989e-07 | 3.601859e-07 | 4.593319e-07 | 6.921127e-07 | 6.440010e-07 | 7.411678e-07 | 7.394976e-07 | 6.711144e-07 | 8.081402e-07 | 3.574182e-07 | 2.621119e-07 | 4.596493e-07 | 7.217832e-07 | 4.143112e-07 | 1.304958e-06 | 2.198450e-06 | 2.033746e-06 | 2.364104e-06 | 2.562811e-06 | 2.209768e-06 | 3.158760e-06 | 54.85 | -6.184000 | 48.664000 |  
GRB140628A   |    602803    | 1.783604e-07 | 1.599405e-07 | 1.970601e-07 | 3.516645e-07 | 3.309928e-07 | 3.727421e-07 | 4.648346e-07 | 4.317561e-07 | 4.981022e-07 | 2.805553e-07 | 2.199168e-07 | 3.437783e-07 | 6.779669e-07 | 4.059275e-07 | 1.176463e-06 | 1.275406e-06 | 1.188306e-06 | 1.362695e-06 | 1.672817e-06 | 1.387485e-06 | 2.172694e-06 | 12.36 | -1.240000 | 11.116000 |  
GRB140626A   |    602604    | 7.057966e-08 | 5.817944e-08 | 8.296780e-08 | 1.329657e-07 | 1.176440e-07 | 1.486824e-07 | 1.175844e-07 | 9.333823e-08 | 1.410619e-07 | 3.197714e-08 | 1.355219e-08 | 6.039203e-08 | 4.257058e-08 | 1.518692e-08 | 1.151356e-07 | 3.531097e-07 | 3.072626e-07 | 4.029671e-07 | 3.637052e-07 | 3.100770e-07 | 4.480739e-07 | 17.54 | -8.460000 | 9.084000 |  
GRB140622A   |    602278    | 4.515581e-09 | 2.599164e-09 | 6.607446e-09 | 1.250960e-08 | 9.710768e-09 | 1.543560e-08 | 9.025755e-09 | 5.627087e-09 | 1.234138e-08 | 8.470784e-10 | 1.178077e-10 | 1.542175e-09 | 8.992771e-10 | 1.187063e-10 | 1.699941e-09 | 2.689822e-08 | 2.112242e-08 | 3.265304e-08 | 2.695030e-08 | 2.114577e-08 | 3.272831e-08 | 0.152 | -0.024000 | 0.128000 |  
GRB140619A   |    602080    | 3.055377e-06 | 2.868698e-06 | 3.126904e-06 | 5.413459e-06 | 5.283293e-06 | 5.522997e-06 | 7.345388e-06 | 7.189271e-06 | 7.482123e-06 | 5.442580e-06 | 5.161011e-06 | 5.608735e-06 | 2.053075e-05 | 1.717730e-05 | 2.111761e-05 | 2.121411e-05 | 2.079768e-05 | 2.159011e-05 | 3.596209e-05 | 3.194368e-05 | 3.761877e-05 | 303.7 | 32.308000 | 335.988000 |  
GRB140614B   |    601662    | 1.244278e-07 | 9.640673e-08 | 1.519348e-07 | 2.027951e-07 | 1.685262e-07 | 2.385050e-07 | 1.604049e-07 | 1.091887e-07 | 2.095837e-07 | 4.243239e-08 | 9.872280e-09 | 1.062423e-07 | 5.737827e-08 | N/A | N/A | 5.300630e-07 | 4.355595e-07 | 6.377750e-07 | 5.450137e-07 | 4.375095e-07 | 8.036696e-07 | 58.96 | -3.284000 | 55.676000 |  
GRB140614A   |    601646    | 1.390545e-07 | 1.125758e-07 | 1.567816e-07 | 2.553083e-07 | 2.306668e-07 | 2.860850e-07 | 3.618555e-07 | 3.209705e-07 | 4.137663e-07 | 2.792255e-07 | 1.837448e-07 | 3.218956e-07 | 1.082119e-06 | 3.792321e-07 | 1.278601e-06 | 1.036156e-06 | 9.023086e-07 | 1.128561e-06 | 1.699398e-06 | 1.120482e-06 | 1.931946e-06 | 96.82 | -4.464000 | 92.356000 |  
GRB140611A   |    601292    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB140610A   |    601259    | 8.198725e-07 | 7.589904e-07 | 8.818532e-07 | 1.538673e-06 | 1.483735e-06 | 1.594030e-06 | 2.069219e-06 | 1.987954e-06 | 2.151128e-06 | 1.389365e-06 | 1.250507e-06 | 1.528679e-06 | 4.100023e-06 | 3.078126e-06 | 5.534219e-06 | 5.817097e-06 | 5.610948e-06 | 6.022355e-06 | 8.527787e-06 | 7.490077e-06 | 9.960848e-06 | 112.4 | -6.668000 | 105.708000 |  
GRB140607A   |    601051    | 3.666320e-07 | 2.902822e-07 | 4.414284e-07 | 5.788424e-07 | N/A | N/A | 6.923256e-07 | 5.503391e-07 | 8.371251e-07 | 4.671112e-07 | N/A | N/A | 1.615401e-06 | N/A | N/A | 2.108678e-06 | 1.820750e-06 | 2.421644e-06 | 3.271224e-06 | 1.992325e-06 | 3.670966e-06 | 103.5 | -17.800000 | 85.656000 |  
GRB140606A   |    600951    | 1.058537e-09 | 2.044589e-10 | 2.488319e-09 | 6.393461e-09 | 3.712326e-09 | 8.760240e-09 | 2.215573e-08 | 1.682078e-08 | 2.779688e-08 | 2.085048e-08 | 1.235225e-08 | 2.904063e-08 | 4.692197e-08 | N/A | N/A | 5.045871e-08 | 3.953085e-08 | 6.122040e-08 | 7.653075e-08 | 4.526016e-08 | 2.066979e-07 | 0.392 | -0.040000 | 0.352000 |  
GRB140529A   |  00091901003 | 4.028373e-07 | 3.536223e-07 | 4.529285e-07 | 6.849197e-07 | 6.384688e-07 | 7.323180e-07 | 7.293561e-07 | 6.652572e-07 | 7.939071e-07 | 3.470321e-07 | 2.572347e-07 | 4.426695e-07 | 6.872260e-07 | 4.023645e-07 | 1.214786e-06 | 2.164112e-06 | 2.008629e-06 | 2.320222e-06 | 2.504319e-06 | 2.176504e-06 | 3.044035e-06 | 13.09 | 0.000000 | 13.088000 |  
GRB140521A   |    599546    | 1.167101e-07 | N/A | N/A | 2.236601e-07 | 2.088807e-07 | 2.407568e-07 | 3.322068e-07 | 3.066469e-07 | 3.604694e-07 | 2.647760e-07 | N/A | N/A | 1.058348e-06 | N/A | N/A | 9.383145e-07 | 8.706597e-07 | 9.927695e-07 | 1.741159e-06 | 1.264906e-06 | 1.844839e-06 | 11.3 | 0.152000 | 11.452000 |  
GRB140518A   |    599287    | 2.125376e-07 | 1.864300e-07 | 2.387842e-07 | 3.744602e-07 | 3.453072e-07 | 4.042739e-07 | 3.537494e-07 | 3.070688e-07 | 3.990025e-07 | 1.231986e-07 | 7.300719e-08 | 1.862926e-07 | 1.875796e-07 | 9.175628e-08 | 3.880214e-07 | 1.063936e-06 | 9.643742e-07 | 1.168492e-06 | 1.128329e-06 | 9.883837e-07 | 1.351125e-06 | 64.02 | -3.980000 | 60.040000 |  
GRB140516A   |    599188    | 4.876294e-09 | 3.038855e-09 | 6.740621e-09 | 1.160379e-08 | 8.971600e-09 | 1.446472e-08 | 9.040448e-09 | 4.956442e-09 | 1.296403e-08 | 1.288724e-09 | 1.012745e-10 | 4.732819e-09 | 1.437242e-09 | 1.020963e-10 | 7.873539e-09 | 2.680896e-08 | 2.051445e-08 | 3.396096e-08 | 2.695752e-08 | 2.052296e-08 | 3.568701e-08 | 0.32 | -0.024000 | 0.296000 |  
GRB140515A   |    599037    | 1.103345e-07 | 9.555014e-08 | 1.251991e-07 | 2.045886e-07 | 1.872282e-07 | 2.224495e-07 | 2.157503e-07 | 1.882267e-07 | 2.424272e-07 | 8.837743e-08 | 5.295187e-08 | 1.310905e-07 | 1.476391e-07 | 6.972866e-08 | 3.240645e-07 | 6.190580e-07 | 5.565335e-07 | 6.839611e-07 | 6.783149e-07 | 5.773661e-07 | 8.626634e-07 | 25.79 | -22.028000 | 3.764000 |  
GRB140512A   |    598819    | 1.454876e-06 | N/A | N/A | 2.950979e-06 | 2.882611e-06 | 3.039108e-06 | 4.695113e-06 | 4.588557e-06 | 4.801379e-06 | 3.928764e-06 | N/A | N/A | 1.643713e-05 | N/A | N/A | 1.303965e-05 | 1.277074e-05 | 1.330841e-05 | 2.572623e-05 | 2.359424e-05 | 2.600196e-05 | 201 | -22.840000 | 178.148000 |  
GRB140509A   |    598497    | 1.724313e-07 | 1.330381e-07 | 2.123421e-07 | 3.297283e-07 | 2.839330e-07 | 3.777166e-07 | 4.316542e-07 | 3.635012e-07 | 5.017367e-07 | 2.668615e-07 | 1.562629e-07 | 3.713180e-07 | 6.813904e-07 | 2.399363e-07 | 1.257118e-06 | 1.200676e-06 | 1.031944e-06 | 1.368094e-06 | 1.615199e-06 | 1.140581e-06 | 2.236228e-06 | 26.86 | -3.808000 | 23.056000 |  
GRB140506A   |    598284    | 3.785877e-07 | 3.025635e-07 | 4.322913e-07 | 6.791512e-07 | 6.100374e-07 | 7.557993e-07 | 9.234354e-07 | 8.126742e-07 | 1.042861e-06 | 6.768096e-07 | 4.977101e-07 | 7.995884e-07 | 2.447240e-06 | 1.075787e-06 | 2.741931e-06 | 2.657948e-06 | 2.381752e-06 | 2.922715e-06 | 4.428396e-06 | 3.035614e-06 | 5.299642e-06 | 120.4 | -0.196000 | 120.176000 |  
GRB140502A   |    597841    | 5.304114e-08 | 4.046996e-08 | 6.498945e-08 | 6.865986e-08 | 5.457991e-08 | 7.963297e-08 | 6.820291e-08 | 3.554208e-08 | 7.732732e-08 | 4.235971e-08 | 7.767350e-09 | 4.779726e-08 | 1.506478e-07 | 1.109514e-07 | 1.917137e-07 | 2.307400e-07 | 1.676150e-07 | 2.607431e-07 | 3.391352e-07 | 1.414076e-07 | 3.801132e-07 | 19.06 | -1.664000 | 17.392000 |  
GRB140430A   |    597722    | 2.433469e-07 | 1.990884e-07 | 2.854671e-07 | 3.292956e-07 | 1.623289e-07 | 3.741072e-07 | 3.524243e-07 | 9.491524e-08 | 3.708480e-07 | 1.875667e-07 | 3.634260e-08 | 2.360836e-07 | 6.921433e-07 | 4.230834e-07 | 8.489575e-07 | 1.105671e-06 | 9.264372e-07 | 1.283323e-06 | 1.648603e-06 | 5.898287e-07 | 1.778058e-06 | 177.9 | -0.304000 | 177.576000 |  
GRB140428A   |    597519    | 4.152064e-08 | 2.874974e-08 | 5.455620e-08 | 9.758072e-08 | 8.028863e-08 | 1.158255e-07 | 1.196586e-07 | 8.911156e-08 | 1.491434e-07 | 4.794618e-08 | 1.609586e-08 | 9.424191e-08 | 7.333040e-08 | 1.824291e-08 | 2.986786e-07 | 3.067072e-07 | 2.435982e-07 | 3.749852e-07 | 3.320888e-07 | 2.476248e-07 | 5.595180e-07 | 20.02 | -14.192000 | 5.824000 |  
GRB140423A   |    596901    | 1.003594e-06 | 9.212721e-07 | 1.087497e-06 | 2.150146e-06 | 2.067511e-06 | 2.233407e-06 | 3.425532e-06 | 3.287818e-06 | 3.564494e-06 | 2.692639e-06 | 2.459336e-06 | 2.920707e-06 | 9.397621e-06 | 7.065093e-06 | 1.216152e-05 | 9.271883e-06 | 8.943096e-06 | 9.599263e-06 | 1.597710e-05 | 1.364702e-05 | 1.825231e-05 | 239 | -130.128000 | 108.912000 |  
GRB140419A   |    596426    | 1.423065e-06 | 1.315754e-06 | 1.461521e-06 | 3.216658e-06 | 3.114259e-06 | 3.316078e-06 | 5.792350e-06 | 5.654638e-06 | 5.902620e-06 | 5.300842e-06 | 5.100171e-06 | 5.460907e-06 | 2.397369e-05 | 2.032520e-05 | 2.470101e-05 | 1.571212e-05 | 1.548299e-05 | 1.605332e-05 | 3.444171e-05 | 3.074148e-05 | 3.591326e-05 | 134 | -8.688000 | 125.348000 |  
GRB140414A   |  00084568002 | 5.672854e-09 | 4.150798e-09 | 6.944350e-09 | 1.827771e-08 | 1.599564e-08 | 2.061587e-08 | 4.655235e-08 | 4.161325e-08 | 5.212687e-08 | 5.320979e-08 | 4.347020e-08 | 5.964880e-08 | 2.745312e-07 | 1.301822e-07 | 4.392498e-07 | 1.237148e-07 | 1.113145e-07 | 1.358350e-07 | 3.440105e-07 | 2.021304e-07 | 4.189109e-07 | 0.532 | 0.000000 | 0.532000 |  
GRB140413A   |    595616    | 1.418236e-06 | 1.241848e-06 | 1.597823e-06 | 2.818373e-06 | 2.633168e-06 | 3.007036e-06 | 4.063671e-06 | 3.766592e-06 | 4.365546e-06 | 2.900070e-06 | 2.401146e-06 | 3.338401e-06 | 9.058548e-06 | 5.482752e-06 | 1.277199e-05 | 1.120027e-05 | 1.048138e-05 | 1.191458e-05 | 1.735876e-05 | 1.375145e-05 | 2.124265e-05 | 164.1 | -49.688000 | 114.392000 |  
GRB140412A   |    595608    | 1.591590e-07 | N/A | N/A | 1.901434e-07 | 1.361700e-07 | 2.255907e-07 | 2.055470e-07 | N/A | N/A | 1.292472e-07 | 9.291187e-08 | 1.496309e-07 | 4.156820e-07 | 2.223777e-07 | 5.740786e-07 | 7.168714e-07 | 6.315989e-07 | 7.970606e-07 | 9.642312e-07 | 6.738005e-07 | 1.130554e-06 | 48 | -31.632000 | 16.368000 |  
GRB140408A   |    595141    | 3.905617e-08 | 2.585709e-08 | 5.268170e-08 | 8.323955e-08 | 6.960807e-08 | 9.742707e-08 | 1.187735e-07 | 9.660057e-08 | 1.417914e-07 | 7.512415e-08 | 4.250692e-08 | 1.044791e-07 | 1.838822e-07 | 6.223860e-08 | 4.591446e-07 | 3.161911e-07 | 2.642224e-07 | 3.684170e-07 | 4.249421e-07 | 2.910313e-07 | 6.378222e-07 | 4.128 | -0.680000 | 3.448000 |  
GRB140402A   |    594308    | 4.863990e-09 | N/A | N/A | 1.109437e-08 | N/A | N/A | 1.921864e-08 | N/A | N/A | 1.866778e-08 | N/A | N/A | 8.822520e-08 | N/A | N/A | 5.416424e-08 | N/A | N/A | 1.173310e-07 | N/A | N/A | 1.408 | 0.000000 | 1.408000 |  
GRB140331A   |    594081    | 1.496249e-07 | 1.167249e-07 | 1.823995e-07 | 2.273284e-07 | 1.933498e-07 | 2.770154e-07 | 2.036966e-07 | 1.098054e-07 | 2.755649e-07 | 7.917604e-08 | 7.758429e-09 | 1.924038e-07 | 1.368686e-07 | N/A | N/A | 6.598173e-07 | 4.933597e-07 | 8.288267e-07 | 7.175196e-07 | 4.948045e-07 | 1.167895e-06 | 249.1 | 72.072000 | 321.168000 |  
GRB140323A   |    592916    | 2.024603e-06 | 1.894916e-06 | 2.156999e-06 | 3.926991e-06 | 3.817595e-06 | 4.036824e-06 | 5.589718e-06 | 5.421006e-06 | 5.759435e-06 | 4.022164e-06 | 3.768251e-06 | 4.274446e-06 | 1.303076e-05 | 1.063041e-05 | 1.480743e-05 | 1.556360e-05 | 1.517015e-05 | 1.595548e-05 | 2.457196e-05 | 2.215541e-05 | 2.762039e-05 | 135.7 | -19.208000 | 117.368000 |  
GRB140320A   |    592544    | 4.337905e-09 | N/A | N/A | 6.027261e-09 | 3.894843e-09 | 7.649446e-09 | 6.480672e-09 | 2.131523e-09 | 9.757754e-09 | 4.258827e-09 | 1.490321e-09 | 5.998463e-09 | 1.609237e-08 | 6.493818e-09 | 2.104650e-08 | 2.110474e-08 | 6.906054e-09 | 3.234000e-08 | 3.293821e-08 | 1.150933e-08 | 4.628177e-08 | 0.64 | -0.176000 | 0.464000 |  
GRB140318A   |    592204    | 3.077966e-08 | 2.015040e-08 | 4.151488e-08 | 6.684883e-08 | 5.425800e-08 | 8.044403e-08 | 1.044970e-07 | 8.329785e-08 | 1.266525e-07 | 7.754500e-08 | 3.892547e-08 | 9.950930e-08 | 2.403774e-07 | 5.867375e-08 | 5.719970e-07 | 2.796686e-07 | 2.247211e-07 | 3.332835e-07 | 4.424699e-07 | 2.508440e-07 | 6.113273e-07 | 9.432 | 2.244000 | 11.676000 |  
GRB140311B   |    591392    | 2.097976e-08 | 1.670785e-08 | 2.536182e-08 | 5.104586e-08 | 4.539630e-08 | 5.688012e-08 | 8.321861e-08 | 7.356319e-08 | 9.307446e-08 | 5.741833e-08 | 4.000098e-08 | 7.550060e-08 | 1.453619e-07 | 6.855838e-08 | 3.212555e-07 | 2.126623e-07 | 1.882784e-07 | 2.369848e-07 | 3.006080e-07 | 2.207550e-07 | 4.409410e-07 | 3.065 | -0.472000 | 2.593000 |  
GRB140311A   |    591390    | 3.370820e-07 | 2.510935e-07 | 4.164429e-07 | 5.801702e-07 | 4.946585e-07 | 6.759825e-07 | 7.056762e-07 | 5.721178e-07 | 8.430932e-07 | 4.363907e-07 | 2.177587e-07 | 6.546594e-07 | 1.207079e-06 | 3.186145e-07 | 1.855989e-06 | 2.059328e-06 | 1.716546e-06 | 2.392684e-06 | 2.829994e-06 | 1.855647e-06 | 3.579525e-06 | 76.67 | -4.456000 | 72.216000 |  
GRB140305A   |    590446    | 5.820311e-08 | 4.167792e-08 | 7.524473e-08 | 1.509545e-07 | 1.304386e-07 | 1.723162e-07 | 2.133272e-07 | 1.796661e-07 | 2.474834e-07 | 1.003428e-07 | 5.408617e-08 | 1.544245e-07 | 1.656365e-07 | 6.738545e-08 | 4.304137e-07 | 5.228248e-07 | 4.463507e-07 | 6.010024e-07 | 5.881202e-07 | 4.650783e-07 | 8.523856e-07 | 23.89 | -1.124000 | 22.764000 |  
GRB140304A   |    590206    | 1.097279e-07 | 9.692975e-08 | 1.227770e-07 | 2.604156e-07 | 2.453166e-07 | 2.757256e-07 | 4.238646e-07 | 3.982695e-07 | 4.497872e-07 | 3.017291e-07 | 2.578440e-07 | 3.457698e-07 | 8.142674e-07 | 5.523915e-07 | 1.232302e-06 | 1.095739e-06 | 1.034158e-06 | 1.157116e-06 | 1.608263e-06 | 1.343436e-06 | 2.022307e-06 | 17.31 | -3.820000 | 13.492000 |  
GRB140302A   |    589685    | 2.244637e-07 | N/A | N/A | 5.355945e-07 | N/A | N/A | 1.006621e-06 | N/A | N/A | 9.892729e-07 | 8.786505e-07 | 1.029073e-06 | 4.795415e-06 | 3.317310e-06 | 4.991098e-06 | 2.768957e-06 | 2.615991e-06 | 2.890654e-06 | 6.435557e-06 | 5.116537e-06 | 6.742115e-06 | 116.2 | -0.088000 | 116.108000 |  
GRB140301A   |    589590    | 9.565336e-08 | N/A | N/A | 1.261392e-07 | 7.255378e-08 | 1.552888e-07 | 1.219355e-07 | 3.563856e-08 | 1.570074e-07 | 6.090600e-08 | 1.403751e-08 | 9.048159e-08 | 2.929005e-07 | N/A | N/A | 4.250601e-07 | N/A | N/A | 6.213554e-07 | 5.266113e-07 | 7.134937e-07 | 40.8 | -19.220000 | 21.580000 |  
GRB140215A   |    586680    | 6.216815e-07 | N/A | N/A | 1.427999e-06 | 1.340411e-06 | 1.519350e-06 | 2.637169e-06 | N/A | N/A | 2.533075e-06 | N/A | N/A | 1.314069e-05 | N/A | N/A | 7.267882e-06 | 6.943331e-06 | 7.542721e-06 | 1.797621e-05 | N/A | N/A | 37.33 | -1.472000 | 35.856000 |  
GRB140213A   |    586569    | 2.105802e-06 | 1.988097e-06 | 2.225602e-06 | 3.405553e-06 | 3.323209e-06 | 3.488331e-06 | 3.930318e-06 | 3.824086e-06 | 4.037268e-06 | 2.387358e-06 | 2.221763e-06 | 2.553158e-06 | 6.746952e-06 | 5.525322e-06 | 8.298654e-06 | 1.182899e-05 | 1.154882e-05 | 1.210843e-05 | 1.618854e-05 | 1.492374e-05 | 1.776919e-05 | 87.74 | -5.700000 | 82.040000 |  
GRB140211A   |    586289    | 4.281136e-07 | 3.757501e-07 | 4.799203e-07 | 6.037667e-07 | 5.502488e-07 | 6.587932e-07 | 5.385663e-07 | 4.589223e-07 | 6.151047e-07 | 2.324283e-07 | 1.308878e-07 | 3.560484e-07 | 4.577824e-07 | 1.826456e-07 | 1.209175e-06 | 1.802889e-06 | 1.615954e-06 | 1.996912e-06 | 2.028238e-06 | 1.682129e-06 | 2.813319e-06 | 141 | -19.240000 | 121.808000 |  
